menu_item_id,item_name,category,price,order_details_id,order_id,order_date,order_time
113,Edamame,Asian,5,7103,3136,22/02/2023,12:39:19
118,Steak Burrito,Mexican,14.95,7104,3136,22/02/2023,12:39:19
120,Steak Torta,Mexican,13.95,7105,3136,22/02/2023,12:39:19
122,Chips & Salsa,Mexican,7,7106,3136,22/02/2023,12:39:19
131,Chicken Parmesan,Italian,17.95,7107,3136,22/02/2023,12:39:19
106,French Fries,American,7,7108,3136,22/02/2023,12:39:19
112,Salmon Roll,Asian,14.95,7109,3137,22/02/2023,12:40:49
101,Hamburger,American,12.95,7110,3138,22/02/2023,13:02:28
102,Cheeseburger,American,13.95,7111,3138,22/02/2023,13:02:28
103,Hot Dog,American,9,7112,3138,22/02/2023,13:02:28
104,Veggie Burger,American,10.5,7113,3138,22/02/2023,13:02:28
108,Tofu Pad Thai,Asian,14.5,7114,3138,22/02/2023,13:02:28
112,Salmon Roll,Asian,14.95,7115,3138,22/02/2023,13:02:28
113,Edamame,Asian,5,7116,3138,22/02/2023,13:02:28
105,Mac & Cheese,American,7,7117,3138,22/02/2023,13:02:28
110,Pork Ramen,Asian,17.95,7118,3139,22/02/2023,13:11:07
119,Chicken Torta,Mexican,11.95,7119,3140,22/02/2023,13:40:06
102,Cheeseburger,American,13.95,7121,3142,22/02/2023,14:17:17
110,Pork Ramen,Asian,17.95,7122,3142,22/02/2023,14:17:17
130,Shrimp Scampi,Italian,19.95,7123,3142,22/02/2023,14:17:17
131,Chicken Parmesan,Italian,17.95,7124,3142,22/02/2023,14:17:17
107,Orange Chicken,Asian,16.5,7125,3143,22/02/2023,15:16:59
119,Chicken Torta,Mexican,11.95,7126,3143,22/02/2023,15:16:59
124,Spaghetti,Italian,14.5,7127,3144,22/02/2023,15:26:04
127,Meat Lasagna,Italian,17.95,7128,3144,22/02/2023,15:26:04
112,Salmon Roll,Asian,14.95,7129,3144,22/02/2023,15:26:04
105,Mac & Cheese,American,7,7130,3144,22/02/2023,15:26:04
101,Hamburger,American,12.95,7131,3145,22/02/2023,15:41:07
108,Tofu Pad Thai,Asian,14.5,7132,3145,22/02/2023,15:41:07
109,Korean Beef Bowl,Asian,17.95,7133,3145,22/02/2023,15:41:07
113,Edamame,Asian,5,7134,3145,22/02/2023,15:41:07
125,Spaghetti & Meatballs,Italian,17.95,7135,3146,22/02/2023,15:55:09
118,Steak Burrito,Mexican,14.95,7136,3146,22/02/2023,15:55:09
122,Chips & Salsa,Mexican,7,7137,3146,22/02/2023,15:55:09
108,Tofu Pad Thai,Asian,14.5,7138,3147,22/02/2023,15:59:59
120,Steak Torta,Mexican,13.95,7139,3147,22/02/2023,15:59:59
121,Cheese Quesadillas,Mexican,10.5,7140,3147,22/02/2023,15:59:59
123,Chips & Guacamole,Mexican,9,7141,3147,22/02/2023,15:59:59
120,Steak Torta,Mexican,13.95,7142,3148,22/02/2023,16:03:50
120,Steak Torta,Mexican,13.95,7143,3149,22/02/2023,16:23:12
122,Chips & Salsa,Mexican,7,7144,3149,22/02/2023,16:23:12
123,Chips & Guacamole,Mexican,9,7145,3149,22/02/2023,16:23:12
124,Spaghetti,Italian,14.5,7146,3150,22/02/2023,16:23:23
126,Fettuccine Alfredo,Italian,14.5,7147,3151,22/02/2023,16:34:34
131,Chicken Parmesan,Italian,17.95,7148,3151,22/02/2023,16:34:34
132,Eggplant Parmesan,Italian,16.95,7149,3151,22/02/2023,16:34:34
110,Pork Ramen,Asian,17.95,7150,3152,22/02/2023,16:42:27
129,Mushroom Ravioli,Italian,15.5,7151,3152,22/02/2023,16:42:27
112,Salmon Roll,Asian,14.95,7152,3152,22/02/2023,16:42:27
112,Salmon Roll,Asian,14.95,7154,3153,22/02/2023,17:00:52
132,Eggplant Parmesan,Italian,16.95,7155,3153,22/02/2023,17:00:52
114,Potstickers,Asian,9,7156,3154,22/02/2023,17:44:21
106,French Fries,American,7,7157,3155,22/02/2023,18:28:37
102,Cheeseburger,American,13.95,7158,3156,22/02/2023,18:57:53
106,French Fries,American,7,7159,3156,22/02/2023,18:57:53
102,Cheeseburger,American,13.95,7160,3157,22/02/2023,19:34:23
108,Tofu Pad Thai,Asian,14.5,7161,3157,22/02/2023,19:34:23
109,Korean Beef Bowl,Asian,17.95,7162,3158,22/02/2023,19:35:02
118,Steak Burrito,Mexican,14.95,7163,3159,22/02/2023,19:38:44
132,Eggplant Parmesan,Italian,16.95,7164,3159,22/02/2023,19:38:44
116,Steak Tacos,Mexican,13.95,7165,3160,22/02/2023,19:51:29
102,Cheeseburger,American,13.95,7166,3160,22/02/2023,19:51:29
124,Spaghetti,Italian,14.5,7167,3161,22/02/2023,19:53:24
112,Salmon Roll,Asian,14.95,7168,3161,22/02/2023,19:53:24
120,Steak Torta,Mexican,13.95,7169,3161,22/02/2023,19:53:24
120,Steak Torta,Mexican,13.95,7170,3161,22/02/2023,19:53:24
124,Spaghetti,Italian,14.5,7171,3162,22/02/2023,20:40:55
112,Salmon Roll,Asian,14.95,7172,3162,22/02/2023,20:40:55
105,Mac & Cheese,American,7,7173,3162,22/02/2023,20:40:55
107,Orange Chicken,Asian,16.5,7174,3163,22/02/2023,20:43:58
130,Shrimp Scampi,Italian,19.95,7175,3164,22/02/2023,20:47:46
106,French Fries,American,7,7176,3165,22/02/2023,21:02:45
114,Potstickers,Asian,9,7177,3165,22/02/2023,21:02:45
102,Cheeseburger,American,13.95,7178,3166,22/02/2023,21:12:20
103,Hot Dog,American,9,7179,3167,22/02/2023,21:13:36
120,Steak Torta,Mexican,13.95,7180,3167,22/02/2023,21:13:36
122,Chips & Salsa,Mexican,7,7181,3167,22/02/2023,21:13:36
130,Shrimp Scampi,Italian,19.95,7182,3167,22/02/2023,21:13:36
107,Orange Chicken,Asian,16.5,7183,3168,22/02/2023,21:36:58
101,Hamburger,American,12.95,7184,3169,22/02/2023,21:50:42
107,Orange Chicken,Asian,16.5,7185,3169,22/02/2023,21:50:42
109,Korean Beef Bowl,Asian,17.95,7186,3169,22/02/2023,21:50:42
131,Chicken Parmesan,Italian,17.95,7187,3169,22/02/2023,21:50:42
108,Tofu Pad Thai,Asian,14.5,7188,3170,22/02/2023,22:13:50
130,Shrimp Scampi,Italian,19.95,7189,3170,22/02/2023,22:13:50
106,French Fries,American,7,7190,3170,22/02/2023,22:13:50
121,Cheese Quesadillas,Mexican,10.5,7191,3171,23/02/2023,11:18:31
101,Hamburger,American,12.95,7192,3172,23/02/2023,11:52:30
108,Tofu Pad Thai,Asian,14.5,7193,3172,23/02/2023,11:52:30
102,Cheeseburger,American,13.95,7194,3173,23/02/2023,11:54:41
111,California Roll,Asian,11.95,7195,3173,23/02/2023,11:54:41
112,Salmon Roll,Asian,14.95,7196,3173,23/02/2023,11:54:41
104,Veggie Burger,American,10.5,7197,3174,23/02/2023,12:09:18
109,Korean Beef Bowl,Asian,17.95,7198,3175,23/02/2023,12:10:43
117,Chicken Burrito,Mexican,12.95,7199,3175,23/02/2023,12:10:43
121,Cheese Quesadillas,Mexican,10.5,7200,3175,23/02/2023,12:10:43
102,Cheeseburger,American,13.95,7201,3176,23/02/2023,12:21:42
128,Cheese Lasagna,Italian,15.5,7202,3176,23/02/2023,12:21:42
104,Veggie Burger,American,10.5,7203,3177,23/02/2023,12:23:43
113,Edamame,Asian,5,7204,3177,23/02/2023,12:23:43
122,Chips & Salsa,Mexican,7,7205,3178,23/02/2023,12:30:16
101,Hamburger,American,12.95,7206,3179,23/02/2023,12:41:52
127,Meat Lasagna,Italian,17.95,7207,3179,23/02/2023,12:41:52
127,Meat Lasagna,Italian,17.95,7208,3179,23/02/2023,12:41:52
105,Mac & Cheese,American,7,7209,3179,23/02/2023,12:41:52
119,Chicken Torta,Mexican,11.95,7210,3180,23/02/2023,12:44:52
102,Cheeseburger,American,13.95,7211,3181,23/02/2023,12:51:43
132,Eggplant Parmesan,Italian,16.95,7212,3181,23/02/2023,12:51:43
127,Meat Lasagna,Italian,17.95,7213,3182,23/02/2023,12:57:29
117,Chicken Burrito,Mexican,12.95,7214,3183,23/02/2023,13:04:34
126,Fettuccine Alfredo,Italian,14.5,7215,3184,23/02/2023,13:15:00
117,Chicken Burrito,Mexican,12.95,7216,3185,23/02/2023,13:22:07
111,California Roll,Asian,11.95,7217,3185,23/02/2023,13:22:07
132,Eggplant Parmesan,Italian,16.95,7218,3185,23/02/2023,13:22:07
102,Cheeseburger,American,13.95,7219,3186,23/02/2023,13:22:54
111,California Roll,Asian,11.95,7220,3186,23/02/2023,13:22:54
112,Salmon Roll,Asian,14.95,7221,3186,23/02/2023,13:22:54
101,Hamburger,American,12.95,7222,3187,23/02/2023,13:27:18
102,Cheeseburger,American,13.95,7223,3187,23/02/2023,13:27:18
108,Tofu Pad Thai,Asian,14.5,7224,3187,23/02/2023,13:27:18
124,Spaghetti,Italian,14.5,7225,3187,23/02/2023,13:27:18
110,Pork Ramen,Asian,17.95,7226,3187,23/02/2023,13:27:18
113,Edamame,Asian,5,7227,3187,23/02/2023,13:27:18
113,Edamame,Asian,5,7228,3187,23/02/2023,13:27:18
120,Steak Torta,Mexican,13.95,7229,3187,23/02/2023,13:27:18
105,Mac & Cheese,American,7,7230,3187,23/02/2023,13:27:18
122,Chips & Salsa,Mexican,7,7231,3187,23/02/2023,13:27:18
122,Chips & Salsa,Mexican,7,7232,3187,23/02/2023,13:27:18
131,Chicken Parmesan,Italian,17.95,7233,3187,23/02/2023,13:27:18
121,Cheese Quesadillas,Mexican,10.5,7234,3188,23/02/2023,13:34:56
102,Cheeseburger,American,13.95,7235,3189,23/02/2023,13:59:04
103,Hot Dog,American,9,7236,3189,23/02/2023,13:59:04
109,Korean Beef Bowl,Asian,17.95,7237,3189,23/02/2023,13:59:04
110,Pork Ramen,Asian,17.95,7238,3189,23/02/2023,13:59:04
113,Edamame,Asian,5,7239,3189,23/02/2023,13:59:04
105,Mac & Cheese,American,7,7240,3189,23/02/2023,13:59:04
106,French Fries,American,7,7241,3189,23/02/2023,13:59:04
124,Spaghetti,Italian,14.5,7243,3190,23/02/2023,14:24:16
132,Eggplant Parmesan,Italian,16.95,7244,3190,23/02/2023,14:24:16
117,Chicken Burrito,Mexican,12.95,7245,3191,23/02/2023,15:11:01
132,Eggplant Parmesan,Italian,16.95,7246,3191,23/02/2023,15:11:01
112,Salmon Roll,Asian,14.95,7247,3192,23/02/2023,15:19:27
123,Chips & Guacamole,Mexican,9,7248,3193,23/02/2023,15:49:25
125,Spaghetti & Meatballs,Italian,17.95,7249,3194,23/02/2023,16:19:34
103,Hot Dog,American,9,7250,3195,23/02/2023,16:24:11
112,Salmon Roll,Asian,14.95,7251,3195,23/02/2023,16:24:11
114,Potstickers,Asian,9,7252,3195,23/02/2023,16:24:11
111,California Roll,Asian,11.95,7253,3196,23/02/2023,16:28:00
122,Chips & Salsa,Mexican,7,7254,3196,23/02/2023,16:28:00
108,Tofu Pad Thai,Asian,14.5,7255,3197,23/02/2023,16:36:02
126,Fettuccine Alfredo,Italian,14.5,7256,3198,23/02/2023,16:40:05
132,Eggplant Parmesan,Italian,16.95,7257,3198,23/02/2023,16:40:05
115,Chicken Tacos,Mexican,11.95,7258,3199,23/02/2023,17:13:58
106,French Fries,American,7,7259,3199,23/02/2023,17:13:58
109,Korean Beef Bowl,Asian,17.95,7260,3200,23/02/2023,17:16:39
123,Chips & Guacamole,Mexican,9,7261,3200,23/02/2023,17:16:39
104,Veggie Burger,American,10.5,7262,3201,23/02/2023,17:21:33
110,Pork Ramen,Asian,17.95,7263,3201,23/02/2023,17:21:33
123,Chips & Guacamole,Mexican,9,7264,3201,23/02/2023,17:21:33
132,Eggplant Parmesan,Italian,16.95,7265,3201,23/02/2023,17:21:33
104,Veggie Burger,American,10.5,7266,3202,23/02/2023,17:22:50
110,Pork Ramen,Asian,17.95,7267,3202,23/02/2023,17:22:50
131,Chicken Parmesan,Italian,17.95,7268,3202,23/02/2023,17:22:50
106,French Fries,American,7,7270,3203,23/02/2023,17:23:12
132,Eggplant Parmesan,Italian,16.95,7271,3203,23/02/2023,17:23:12
111,California Roll,Asian,11.95,7272,3204,23/02/2023,17:29:25
119,Chicken Torta,Mexican,11.95,7273,3204,23/02/2023,17:29:25
102,Cheeseburger,American,13.95,7274,3205,23/02/2023,17:31:33
111,California Roll,Asian,11.95,7275,3205,23/02/2023,17:31:33
106,French Fries,American,7,7276,3205,23/02/2023,17:31:33
107,Orange Chicken,Asian,16.5,7277,3206,23/02/2023,17:31:54
113,Edamame,Asian,5,7278,3206,23/02/2023,17:31:54
130,Shrimp Scampi,Italian,19.95,7279,3206,23/02/2023,17:31:54
123,Chips & Guacamole,Mexican,9,7280,3206,23/02/2023,17:31:54
108,Tofu Pad Thai,Asian,14.5,7281,3207,23/02/2023,17:34:41
109,Korean Beef Bowl,Asian,17.95,7282,3207,23/02/2023,17:34:41
108,Tofu Pad Thai,Asian,14.5,7283,3208,23/02/2023,17:41:51
107,Orange Chicken,Asian,16.5,7284,3209,23/02/2023,17:42:59
108,Tofu Pad Thai,Asian,14.5,7285,3210,23/02/2023,18:05:29
110,Pork Ramen,Asian,17.95,7286,3210,23/02/2023,18:05:29
129,Mushroom Ravioli,Italian,15.5,7287,3210,23/02/2023,18:05:29
131,Chicken Parmesan,Italian,17.95,7288,3210,23/02/2023,18:05:29
116,Steak Tacos,Mexican,13.95,7289,3211,23/02/2023,18:22:26
108,Tofu Pad Thai,Asian,14.5,7290,3211,23/02/2023,18:22:26
101,Hamburger,American,12.95,7291,3212,23/02/2023,18:33:38
129,Mushroom Ravioli,Italian,15.5,7292,3212,23/02/2023,18:33:38
102,Cheeseburger,American,13.95,7293,3213,23/02/2023,18:37:54
119,Chicken Torta,Mexican,11.95,7294,3214,23/02/2023,18:39:22
113,Edamame,Asian,5,7295,3215,23/02/2023,18:48:26
125,Spaghetti & Meatballs,Italian,17.95,7296,3216,23/02/2023,18:51:30
117,Chicken Burrito,Mexican,12.95,7297,3216,23/02/2023,18:51:30
127,Meat Lasagna,Italian,17.95,7298,3216,23/02/2023,18:51:30
129,Mushroom Ravioli,Italian,15.5,7299,3216,23/02/2023,18:51:30
102,Cheeseburger,American,13.95,7300,3217,23/02/2023,19:56:16
103,Hot Dog,American,9,7301,3217,23/02/2023,19:56:16
125,Spaghetti & Meatballs,Italian,17.95,7302,3217,23/02/2023,19:56:16
119,Chicken Torta,Mexican,11.95,7303,3217,23/02/2023,19:56:16
108,Tofu Pad Thai,Asian,14.5,7304,3218,23/02/2023,19:57:22
116,Steak Tacos,Mexican,13.95,7305,3219,23/02/2023,20:21:54
119,Chicken Torta,Mexican,11.95,7306,3219,23/02/2023,20:21:54
109,Korean Beef Bowl,Asian,17.95,7307,3220,23/02/2023,20:33:37
108,Tofu Pad Thai,Asian,14.5,7308,3221,23/02/2023,21:09:47
109,Korean Beef Bowl,Asian,17.95,7309,3222,23/02/2023,21:19:27
118,Steak Burrito,Mexican,14.95,7310,3222,23/02/2023,21:19:27
123,Chips & Guacamole,Mexican,9,7311,3222,23/02/2023,21:19:27
116,Steak Tacos,Mexican,13.95,7312,3223,23/02/2023,22:05:27
126,Fettuccine Alfredo,Italian,14.5,7313,3223,23/02/2023,22:05:27
132,Eggplant Parmesan,Italian,16.95,7314,3223,23/02/2023,22:05:27
107,Orange Chicken,Asian,16.5,7315,3224,23/02/2023,22:22:21
108,Tofu Pad Thai,Asian,14.5,7316,3225,24/02/2023,11:44:17
108,Tofu Pad Thai,Asian,14.5,7317,3226,24/02/2023,11:56:22
129,Mushroom Ravioli,Italian,15.5,7318,3226,24/02/2023,11:56:22
113,Edamame,Asian,5,7319,3226,24/02/2023,11:56:22
118,Steak Burrito,Mexican,14.95,7320,3226,24/02/2023,11:56:22
121,Cheese Quesadillas,Mexican,10.5,7321,3226,24/02/2023,11:56:22
103,Hot Dog,American,9,7322,3227,24/02/2023,11:57:44
122,Chips & Salsa,Mexican,7,7323,3227,24/02/2023,11:57:44
109,Korean Beef Bowl,Asian,17.95,7324,3228,24/02/2023,12:08:42
111,California Roll,Asian,11.95,7325,3228,24/02/2023,12:08:42
124,Spaghetti,Italian,14.5,7326,3229,24/02/2023,12:11:31
120,Steak Torta,Mexican,13.95,7327,3229,24/02/2023,12:11:31
121,Cheese Quesadillas,Mexican,10.5,7328,3230,24/02/2023,12:13:18
106,French Fries,American,7,7329,3230,24/02/2023,12:13:18
125,Spaghetti & Meatballs,Italian,17.95,7330,3231,24/02/2023,12:15:10
130,Shrimp Scampi,Italian,19.95,7331,3231,24/02/2023,12:15:10
124,Spaghetti,Italian,14.5,7332,3232,24/02/2023,12:24:43
125,Spaghetti & Meatballs,Italian,17.95,7333,3232,24/02/2023,12:24:43
126,Fettuccine Alfredo,Italian,14.5,7334,3232,24/02/2023,12:24:43
122,Chips & Salsa,Mexican,7,7335,3232,24/02/2023,12:24:43
106,French Fries,American,7,7336,3233,24/02/2023,12:29:32
101,Hamburger,American,12.95,7337,3234,24/02/2023,12:34:37
101,Hamburger,American,12.95,7338,3234,24/02/2023,12:34:37
115,Chicken Tacos,Mexican,11.95,7339,3234,24/02/2023,12:34:37
102,Cheeseburger,American,13.95,7340,3234,24/02/2023,12:34:37
102,Cheeseburger,American,13.95,7341,3234,24/02/2023,12:34:37
124,Spaghetti,Italian,14.5,7342,3234,24/02/2023,12:34:37
109,Korean Beef Bowl,Asian,17.95,7343,3234,24/02/2023,12:34:37
113,Edamame,Asian,5,7344,3234,24/02/2023,12:34:37
121,Cheese Quesadillas,Mexican,10.5,7345,3234,24/02/2023,12:34:37
105,Mac & Cheese,American,7,7346,3234,24/02/2023,12:34:37
118,Steak Burrito,Mexican,14.95,7347,3235,24/02/2023,12:49:47
101,Hamburger,American,12.95,7348,3236,24/02/2023,12:50:51
115,Chicken Tacos,Mexican,11.95,7349,3236,24/02/2023,12:50:51
105,Mac & Cheese,American,7,7350,3236,24/02/2023,12:50:51
123,Chips & Guacamole,Mexican,9,7351,3236,24/02/2023,12:50:51
102,Cheeseburger,American,13.95,7352,3237,24/02/2023,12:51:26
122,Chips & Salsa,Mexican,7,7353,3238,24/02/2023,12:52:55
118,Steak Burrito,Mexican,14.95,7354,3239,24/02/2023,13:11:53
107,Orange Chicken,Asian,16.5,7355,3240,24/02/2023,13:24:10
127,Meat Lasagna,Italian,17.95,7356,3240,24/02/2023,13:24:10
122,Chips & Salsa,Mexican,7,7357,3240,24/02/2023,13:24:10
107,Orange Chicken,Asian,16.5,7358,3241,24/02/2023,13:26:36
116,Steak Tacos,Mexican,13.95,7359,3242,24/02/2023,13:26:39
120,Steak Torta,Mexican,13.95,7360,3242,24/02/2023,13:26:39
123,Chips & Guacamole,Mexican,9,7361,3242,24/02/2023,13:26:39
118,Steak Burrito,Mexican,14.95,7362,3243,24/02/2023,13:29:11
123,Chips & Guacamole,Mexican,9,7363,3243,24/02/2023,13:29:11
116,Steak Tacos,Mexican,13.95,7364,3244,24/02/2023,13:40:52
117,Chicken Burrito,Mexican,12.95,7365,3244,24/02/2023,13:40:52
132,Eggplant Parmesan,Italian,16.95,7366,3245,24/02/2023,14:08:37
116,Steak Tacos,Mexican,13.95,7367,3246,24/02/2023,14:31:36
124,Spaghetti,Italian,14.5,7368,3246,24/02/2023,14:31:36
117,Chicken Burrito,Mexican,12.95,7369,3246,24/02/2023,14:31:36
117,Chicken Burrito,Mexican,12.95,7370,3247,24/02/2023,14:43:13
112,Salmon Roll,Asian,14.95,7371,3248,24/02/2023,15:00:06
108,Tofu Pad Thai,Asian,14.5,7372,3249,24/02/2023,15:18:55
109,Korean Beef Bowl,Asian,17.95,7373,3249,24/02/2023,15:18:55
118,Steak Burrito,Mexican,14.95,7374,3249,24/02/2023,15:18:55
101,Hamburger,American,12.95,7375,3250,24/02/2023,16:09:29
109,Korean Beef Bowl,Asian,17.95,7376,3250,24/02/2023,16:09:29
119,Chicken Torta,Mexican,11.95,7377,3250,24/02/2023,16:09:29
106,French Fries,American,7,7378,3250,24/02/2023,16:09:29
117,Chicken Burrito,Mexican,12.95,7379,3251,24/02/2023,16:19:28
118,Steak Burrito,Mexican,14.95,7380,3252,24/02/2023,16:28:32
112,Salmon Roll,Asian,14.95,7381,3253,24/02/2023,16:33:11
109,Korean Beef Bowl,Asian,17.95,7382,3254,24/02/2023,16:39:08
129,Mushroom Ravioli,Italian,15.5,7383,3254,24/02/2023,16:39:08
111,California Roll,Asian,11.95,7384,3254,24/02/2023,16:39:08
105,Mac & Cheese,American,7,7385,3255,24/02/2023,16:41:21
105,Mac & Cheese,American,7,7386,3255,24/02/2023,16:41:21
132,Eggplant Parmesan,Italian,16.95,7387,3255,24/02/2023,16:41:21
104,Veggie Burger,American,10.5,7388,3256,24/02/2023,17:31:07
108,Tofu Pad Thai,Asian,14.5,7389,3256,24/02/2023,17:31:07
113,Edamame,Asian,5,7390,3256,24/02/2023,17:31:07
113,Edamame,Asian,5,7391,3256,24/02/2023,17:31:07
111,California Roll,Asian,11.95,7392,3257,24/02/2023,17:38:20
105,Mac & Cheese,American,7,7393,3257,24/02/2023,17:38:20
125,Spaghetti & Meatballs,Italian,17.95,7394,3258,24/02/2023,17:40:49
109,Korean Beef Bowl,Asian,17.95,7395,3258,24/02/2023,17:40:49
130,Shrimp Scampi,Italian,19.95,7396,3258,24/02/2023,17:40:49
116,Steak Tacos,Mexican,13.95,7397,3259,24/02/2023,17:40:57
105,Mac & Cheese,American,7,7398,3260,24/02/2023,17:41:19
132,Eggplant Parmesan,Italian,16.95,7399,3260,24/02/2023,17:41:19
101,Hamburger,American,12.95,7400,3261,24/02/2023,17:50:57
124,Spaghetti,Italian,14.5,7401,3261,24/02/2023,17:50:57
113,Edamame,Asian,5,7402,3261,24/02/2023,17:50:57
119,Chicken Torta,Mexican,11.95,7403,3261,24/02/2023,17:50:57
102,Cheeseburger,American,13.95,7404,3262,24/02/2023,18:05:09
112,Salmon Roll,Asian,14.95,7405,3262,24/02/2023,18:05:09
130,Shrimp Scampi,Italian,19.95,7406,3262,24/02/2023,18:05:09
101,Hamburger,American,12.95,7407,3263,24/02/2023,18:11:03
108,Tofu Pad Thai,Asian,14.5,7408,3264,24/02/2023,18:19:39
131,Chicken Parmesan,Italian,17.95,7409,3264,24/02/2023,18:19:39
116,Steak Tacos,Mexican,13.95,7410,3265,24/02/2023,18:39:12
110,Pork Ramen,Asian,17.95,7411,3265,24/02/2023,18:39:12
113,Edamame,Asian,5,7412,3265,24/02/2023,18:39:12
115,Chicken Tacos,Mexican,11.95,7413,3266,24/02/2023,18:40:58
126,Fettuccine Alfredo,Italian,14.5,7414,3266,24/02/2023,18:40:58
126,Fettuccine Alfredo,Italian,14.5,7415,3267,24/02/2023,18:42:17
113,Edamame,Asian,5,7416,3267,24/02/2023,18:42:17
118,Steak Burrito,Mexican,14.95,7417,3268,24/02/2023,19:23:15
122,Chips & Salsa,Mexican,7,7418,3268,24/02/2023,19:23:15
109,Korean Beef Bowl,Asian,17.95,7419,3269,24/02/2023,19:26:01
120,Steak Torta,Mexican,13.95,7420,3269,24/02/2023,19:26:01
106,French Fries,American,7,7421,3269,24/02/2023,19:26:01
129,Mushroom Ravioli,Italian,15.5,7422,3270,24/02/2023,19:31:37
117,Chicken Burrito,Mexican,12.95,7423,3271,24/02/2023,19:40:28
125,Spaghetti & Meatballs,Italian,17.95,7424,3272,24/02/2023,19:43:11
110,Pork Ramen,Asian,17.95,7425,3272,24/02/2023,19:43:11
124,Spaghetti,Italian,14.5,7426,3273,24/02/2023,20:20:10
110,Pork Ramen,Asian,17.95,7427,3273,24/02/2023,20:20:10
113,Edamame,Asian,5,7428,3274,24/02/2023,20:23:21
106,French Fries,American,7,7429,3274,24/02/2023,20:23:21
109,Korean Beef Bowl,Asian,17.95,7431,3276,24/02/2023,20:46:55
114,Potstickers,Asian,9,7432,3276,24/02/2023,20:46:55
124,Spaghetti,Italian,14.5,7433,3277,24/02/2023,20:49:40
102,Cheeseburger,American,13.95,7434,3278,24/02/2023,21:03:42
109,Korean Beef Bowl,Asian,17.95,7435,3278,24/02/2023,21:03:42
111,California Roll,Asian,11.95,7436,3278,24/02/2023,21:03:42
120,Steak Torta,Mexican,13.95,7437,3278,24/02/2023,21:03:42
101,Hamburger,American,12.95,7438,3279,24/02/2023,21:35:05
106,French Fries,American,7,7439,3279,24/02/2023,21:35:05
102,Cheeseburger,American,13.95,7440,3280,24/02/2023,21:48:31
124,Spaghetti,Italian,14.5,7441,3280,24/02/2023,21:48:31
113,Edamame,Asian,5,7442,3280,24/02/2023,21:48:31
119,Chicken Torta,Mexican,11.95,7443,3280,24/02/2023,21:48:31
124,Spaghetti,Italian,14.5,7444,3281,24/02/2023,21:50:48
113,Edamame,Asian,5,7445,3281,24/02/2023,21:50:48
123,Chips & Guacamole,Mexican,9,7446,3281,24/02/2023,21:50:48
123,Chips & Guacamole,Mexican,9,7447,3282,24/02/2023,22:57:58
125,Spaghetti & Meatballs,Italian,17.95,7448,3283,25/02/2023,10:54:03
111,California Roll,Asian,11.95,7449,3283,25/02/2023,10:54:03
109,Korean Beef Bowl,Asian,17.95,7450,3284,25/02/2023,11:37:52
101,Hamburger,American,12.95,7451,3285,25/02/2023,11:47:42
107,Orange Chicken,Asian,16.5,7452,3286,25/02/2023,11:50:16
104,Veggie Burger,American,10.5,7453,3286,25/02/2023,11:50:16
106,French Fries,American,7,7454,3286,25/02/2023,11:50:16
132,Eggplant Parmesan,Italian,16.95,7455,3286,25/02/2023,11:50:16
101,Hamburger,American,12.95,7456,3287,25/02/2023,12:00:21
125,Spaghetti & Meatballs,Italian,17.95,7457,3287,25/02/2023,12:00:21
102,Cheeseburger,American,13.95,7458,3288,25/02/2023,12:00:55
104,Veggie Burger,American,10.5,7459,3288,25/02/2023,12:00:55
110,Pork Ramen,Asian,17.95,7460,3288,25/02/2023,12:00:55
102,Cheeseburger,American,13.95,7461,3289,25/02/2023,12:22:27
125,Spaghetti & Meatballs,Italian,17.95,7462,3289,25/02/2023,12:22:27
113,Edamame,Asian,5,7463,3289,25/02/2023,12:22:27
118,Steak Burrito,Mexican,14.95,7464,3289,25/02/2023,12:22:27
132,Eggplant Parmesan,Italian,16.95,7465,3289,25/02/2023,12:22:27
127,Meat Lasagna,Italian,17.95,7466,3290,25/02/2023,12:32:36
121,Cheese Quesadillas,Mexican,10.5,7467,3290,25/02/2023,12:32:36
106,French Fries,American,7,7468,3290,25/02/2023,12:32:36
107,Orange Chicken,Asian,16.5,7469,3291,25/02/2023,12:34:40
107,Orange Chicken,Asian,16.5,7470,3292,25/02/2023,12:39:18
116,Steak Tacos,Mexican,13.95,7471,3292,25/02/2023,12:39:18
124,Spaghetti,Italian,14.5,7472,3292,25/02/2023,12:39:18
125,Spaghetti & Meatballs,Italian,17.95,7473,3292,25/02/2023,12:39:18
112,Salmon Roll,Asian,14.95,7474,3292,25/02/2023,12:39:18
113,Edamame,Asian,5,7475,3292,25/02/2023,12:39:18
113,Edamame,Asian,5,7476,3292,25/02/2023,12:39:18
119,Chicken Torta,Mexican,11.95,7477,3292,25/02/2023,12:39:18
120,Steak Torta,Mexican,13.95,7478,3292,25/02/2023,12:39:18
105,Mac & Cheese,American,7,7479,3292,25/02/2023,12:39:18
130,Shrimp Scampi,Italian,19.95,7480,3292,25/02/2023,12:39:18
123,Chips & Guacamole,Mexican,9,7481,3292,25/02/2023,12:39:18
103,Hot Dog,American,9,7483,3293,25/02/2023,12:41:42
112,Salmon Roll,Asian,14.95,7484,3294,25/02/2023,12:43:23
132,Eggplant Parmesan,Italian,16.95,7485,3294,25/02/2023,12:43:23
110,Pork Ramen,Asian,17.95,7486,3295,25/02/2023,12:44:09
101,Hamburger,American,12.95,7487,3296,25/02/2023,12:45:11
